date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
01:30:57	368505/368505	---M--	200	added ('OK')	image/png	date:Mon,%2029%20Jan%202024%2007:43:10%20GMT	https://bracketweb.com/delogis-html/main-html/assets//images/shapes/contact-two-shape-1.png	C:/Users/Orange/Desktop/rama/Rama1/bracketweb.com/delogis-html/main-html/assets/images/shapes/contact-two-shape-1.png	(from https://bracketweb.com/delogis-html/main-html/index2.html)
01:30:58	154528/154528	---M-Z	200	added ('OK')	text/javascript	date:Sat,%2010%20Feb%202024%2007:20:16%20GMT	https://bracketweb.com/delogis-html/main-html/assets/vendors/jquery/jquery-3.6.0.min.js	C:/Users/Orange/Desktop/rama/Rama1/bracketweb.com/delogis-html/main-html/assets/vendors/jquery/jquery-3.6.0.min.js	(from https://bracketweb.com/delogis-html/main-html/index2.html)
01:30:58	80433/80433	---M-Z	200	added ('OK')	text/javascript	date:Mon,%2029%20Jan%202024%2007:43:10%20GMT	https://bracketweb.com/delogis-html/main-html/assets/vendors/bootstrap/js/bootstrap.bundle.min.js	C:/Users/Orange/Desktop/rama/Rama1/bracketweb.com/delogis-html/main-html/assets/vendors/bootstrap/js/bootstrap.bundle.min.js	(from https://bracketweb.com/delogis-html/main-html/index2.html)
01:30:58	15505/15505	---M-Z	200	added ('OK')	text/javascript	date:Mon,%2029%20Jan%202024%2007:43:10%20GMT	https://bracketweb.com/delogis-html/main-html/assets/vendors/jarallax/jarallax.min.js	C:/Users/Orange/Desktop/rama/Rama1/bracketweb.com/delogis-html/main-html/assets/vendors/jarallax/jarallax.min.js	(from https://bracketweb.com/delogis-html/main-html/index2.html)
01:30:59	2381/2381	---M-Z	200	added ('OK')	text/javascript	date:Mon,%2029%20Jan%202024%2007:43:10%20GMT	https://bracketweb.com/delogis-html/main-html/assets/vendors/jquery-ajaxchimp/jquery.ajaxchimp.min.js	C:/Users/Orange/Desktop/rama/Rama1/bracketweb.com/delogis-html/main-html/assets/vendors/jquery-ajaxchimp/jquery.ajaxchimp.min.js	(from https://bracketweb.com/delogis-html/main-html/index2.html)
01:30:59	1266/1266	---M-Z	200	added ('OK')	text/javascript	date:Mon,%2029%20Jan%202024%2007:43:10%20GMT	https://bracketweb.com/delogis-html/main-html/assets/vendors/jquery-appear/jquery.appear.min.js	C:/Users/Orange/Desktop/rama/Rama1/bracketweb.com/delogis-html/main-html/assets/vendors/jquery-appear/jquery.appear.min.js	(from https://bracketweb.com/delogis-html/main-html/index2.html)
01:30:59	4454/4454	---M-Z	200	added ('OK')	text/javascript	date:Mon,%2029%20Jan%202024%2007:43:10%20GMT	https://bracketweb.com/delogis-html/main-html/assets/vendors/jquery-circle-progress/jquery.circle-progress.min.js	C:/Users/Orange/Desktop/rama/Rama1/bracketweb.com/delogis-html/main-html/assets/vendors/jquery-circle-progress/jquery.circle-progress.min.js	(from https://bracketweb.com/delogis-html/main-html/index2.html)
01:30:59	20219/20219	---M-Z	200	added ('OK')	text/javascript	date:Mon,%2029%20Jan%202024%2007:43:10%20GMT	https://bracketweb.com/delogis-html/main-html/assets/vendors/jquery-magnific-popup/jquery.magnific-popup.min.js	C:/Users/Orange/Desktop/rama/Rama1/bracketweb.com/delogis-html/main-html/assets/vendors/jquery-magnific-popup/jquery.magnific-popup.min.js	(from https://bracketweb.com/delogis-html/main-html/index2.html)
01:31:00	21093/21093	---M-Z	200	added ('OK')	text/javascript	date:Mon,%2029%20Jan%202024%2007:43:10%20GMT	https://bracketweb.com/delogis-html/main-html/assets/vendors/jquery-validate/jquery.validate.min.js	C:/Users/Orange/Desktop/rama/Rama1/bracketweb.com/delogis-html/main-html/assets/vendors/jquery-validate/jquery.validate.min.js	(from https://bracketweb.com/delogis-html/main-html/index2.html)
01:31:00	23883/23883	---M-Z	200	added ('OK')	text/javascript	date:Mon,%2029%20Jan%202024%2007:43:10%20GMT	https://bracketweb.com/delogis-html/main-html/assets/vendors/nouislider/nouislider.min.js	C:/Users/Orange/Desktop/rama/Rama1/bracketweb.com/delogis-html/main-html/assets/vendors/nouislider/nouislider.min.js	(from https://bracketweb.com/delogis-html/main-html/index2.html)
01:31:00	9897/9897	---M-Z	200	added ('OK')	text/javascript	date:Mon,%2029%20Jan%202024%2007:43:10%20GMT	https://bracketweb.com/delogis-html/main-html/assets/vendors/odometer/odometer.min.js	C:/Users/Orange/Desktop/rama/Rama1/bracketweb.com/delogis-html/main-html/assets/vendors/odometer/odometer.min.js	(from https://bracketweb.com/delogis-html/main-html/index2.html)
01:31:01	140942/140942	---M-Z	200	added ('OK')	text/javascript	date:Mon,%2029%20Jan%202024%2007:43:10%20GMT	https://bracketweb.com/delogis-html/main-html/assets/vendors/swiper/swiper.min.js	C:/Users/Orange/Desktop/rama/Rama1/bracketweb.com/delogis-html/main-html/assets/vendors/swiper/swiper.min.js	(from https://bracketweb.com/delogis-html/main-html/index2.html)
01:31:01	31780/31780	---M-Z	200	added ('OK')	text/javascript	date:Mon,%2029%20Jan%202024%2007:43:10%20GMT	https://bracketweb.com/delogis-html/main-html/assets/vendors/tiny-slider/tiny-slider.min.js	C:/Users/Orange/Desktop/rama/Rama1/bracketweb.com/delogis-html/main-html/assets/vendors/tiny-slider/tiny-slider.min.js	(from https://bracketweb.com/delogis-html/main-html/index2.html)
01:31:01	2235/2235	---M-Z	200	added ('OK')	text/javascript	date:Mon,%2029%20Jan%202024%2007:43:10%20GMT	https://bracketweb.com/delogis-html/main-html/assets/vendors/wnumb/wNumb.min.js	C:/Users/Orange/Desktop/rama/Rama1/bracketweb.com/delogis-html/main-html/assets/vendors/wnumb/wNumb.min.js	(from https://bracketweb.com/delogis-html/main-html/index2.html)
01:31:01	6300/6300	---M-Z	200	added ('OK')	text/javascript	date:Mon,%2029%20Jan%202024%2007:43:10%20GMT	https://bracketweb.com/delogis-html/main-html/assets/vendors/wow/wow.js	C:/Users/Orange/Desktop/rama/Rama1/bracketweb.com/delogis-html/main-html/assets/vendors/wow/wow.js	(from https://bracketweb.com/delogis-html/main-html/index2.html)
01:31:02	37779/37779	---M-Z	200	added ('OK')	text/javascript	date:Mon,%2029%20Jan%202024%2007:43:10%20GMT	https://bracketweb.com/delogis-html/main-html/assets/vendors/isotope/isotope.js	C:/Users/Orange/Desktop/rama/Rama1/bracketweb.com/delogis-html/main-html/assets/vendors/isotope/isotope.js	(from https://bracketweb.com/delogis-html/main-html/index2.html)
01:31:02	6340/6340	---M-Z	200	added ('OK')	text/javascript	date:Mon,%2029%20Jan%202024%2007:43:10%20GMT	https://bracketweb.com/delogis-html/main-html/assets/vendors/countdown/countdown.min.js	C:/Users/Orange/Desktop/rama/Rama1/bracketweb.com/delogis-html/main-html/assets/vendors/countdown/countdown.min.js	(from https://bracketweb.com/delogis-html/main-html/index2.html)
01:31:02	44348/44348	---M-Z	200	added ('OK')	text/javascript	date:Mon,%2029%20Jan%202024%2007:43:10%20GMT	https://bracketweb.com/delogis-html/main-html/assets/vendors/owl-carousel/owl.carousel.min.js	C:/Users/Orange/Desktop/rama/Rama1/bracketweb.com/delogis-html/main-html/assets/vendors/owl-carousel/owl.carousel.min.js	(from https://bracketweb.com/delogis-html/main-html/index2.html)
01:31:03	19368/19368	---M-Z	200	added ('OK')	text/javascript	date:Mon,%2029%20Jan%202024%2007:43:10%20GMT	https://bracketweb.com/delogis-html/main-html/assets/vendors/bxslider/jquery.bxslider.min.js	C:/Users/Orange/Desktop/rama/Rama1/bracketweb.com/delogis-html/main-html/assets/vendors/bxslider/jquery.bxslider.min.js	(from https://bracketweb.com/delogis-html/main-html/index2.html)
01:31:03	57752/57752	---M-Z	200	added ('OK')	text/javascript	date:Mon,%2029%20Jan%202024%2007:43:10%20GMT	https://bracketweb.com/delogis-html/main-html/assets/vendors/bootstrap-select/js/bootstrap-select.min.js	C:/Users/Orange/Desktop/rama/Rama1/bracketweb.com/delogis-html/main-html/assets/vendors/bootstrap-select/js/bootstrap-select.min.js	(from https://bracketweb.com/delogis-html/main-html/index2.html)
01:31:03	10394/10394	---M-Z	200	added ('OK')	text/javascript	date:Mon,%2029%20Jan%202024%2007:43:10%20GMT	https://bracketweb.com/delogis-html/main-html/assets/vendors/vegas/vegas.min.js	C:/Users/Orange/Desktop/rama/Rama1/bracketweb.com/delogis-html/main-html/assets/vendors/vegas/vegas.min.js	(from https://bracketweb.com/delogis-html/main-html/index2.html)
01:31:04	24909/24909	---M-Z	200	added ('OK')	text/javascript	date:Mon,%2029%20Jan%202024%2007:43:10%20GMT	https://bracketweb.com/delogis-html/main-html/assets/vendors/timepicker/timePicker.js	C:/Users/Orange/Desktop/rama/Rama1/bracketweb.com/delogis-html/main-html/assets/vendors/timepicker/timePicker.js	(from https://bracketweb.com/delogis-html/main-html/index2.html)
01:31:04	473966/473966	---M-Z	200	added ('OK')	text/javascript	date:Mon,%2029%20Jan%202024%2007:43:10%20GMT	https://bracketweb.com/delogis-html/main-html/assets/vendors/jquery-ui/jquery-ui.js	C:/Users/Orange/Desktop/rama/Rama1/bracketweb.com/delogis-html/main-html/assets/vendors/jquery-ui/jquery-ui.js	(from https://bracketweb.com/delogis-html/main-html/index2.html)
01:31:04	5097/5097	---M-Z	200	added ('OK')	text/javascript	date:Mon,%2029%20Jan%202024%2007:43:10%20GMT	https://bracketweb.com/delogis-html/main-html/assets/vendors/circleType/jquery.circleType.js	C:/Users/Orange/Desktop/rama/Rama1/bracketweb.com/delogis-html/main-html/assets/vendors/circleType/jquery.circleType.js	(from https://bracketweb.com/delogis-html/main-html/index2.html)
01:31:04	925/925	---M-Z	200	added ('OK')	text/javascript	date:Mon,%2029%20Jan%202024%2007:43:10%20GMT	https://bracketweb.com/delogis-html/main-html/assets/vendors/circleType/jquery.lettering.min.js	C:/Users/Orange/Desktop/rama/Rama1/bracketweb.com/delogis-html/main-html/assets/vendors/circleType/jquery.lettering.min.js	(from https://bracketweb.com/delogis-html/main-html/index2.html)
01:31:04	33168/33168	---M-Z	200	added ('OK')	text/javascript	date:Sat,%2010%20Feb%202024%2007:20:16%20GMT	https://bracketweb.com/delogis-html/main-html/assets/js/delogis.js	C:/Users/Orange/Desktop/rama/Rama1/bracketweb.com/delogis-html/main-html/assets/js/delogis.js	(from https://bracketweb.com/delogis-html/main-html/index2.html)
01:31:05	136822/136822	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	date:Mon,%2029%20Jan%202024%2007:43:10%20GMT	https://bracketweb.com/delogis-html/main-html/assets/vendors/fontawesome/webfonts/fa-brands-400.eot?	C:/Users/Orange/Desktop/rama/Rama1/bracketweb.com/delogis-html/main-html/assets/vendors/fontawesome/webfonts/fa-brands-400d41d.eot	(from https://bracketweb.com/delogis-html/main-html/assets/vendors/fontawesome/css/all.min.css)
01:31:05	136822/136822	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	date:Mon,%2029%20Jan%202024%2007:43:10%20GMT	https://bracketweb.com/delogis-html/main-html/assets/vendors/fontawesome/webfonts/fa-brands-400.eot	C:/Users/Orange/Desktop/rama/Rama1/bracketweb.com/delogis-html/main-html/assets/vendors/fontawesome/webfonts/fa-brands-400.eot	(from https://bracketweb.com/delogis-html/main-html/assets/vendors/fontawesome/css/all.min.css)
01:31:07	78460/78460	---M--	200	added ('OK')	font/woff2	date:Mon,%2029%20Jan%202024%2007:43:10%20GMT	https://bracketweb.com/delogis-html/main-html/assets/vendors/fontawesome/webfonts/fa-brands-400.woff2	C:/Users/Orange/Desktop/rama/Rama1/bracketweb.com/delogis-html/main-html/assets/vendors/fontawesome/webfonts/fa-brands-400.woff2	(from https://bracketweb.com/delogis-html/main-html/assets/vendors/fontawesome/css/all.min.css)
01:31:07	136516/136516	---M-Z	200	added ('OK')	font/ttf	date:Mon,%2029%20Jan%202024%2007:43:10%20GMT	https://bracketweb.com/delogis-html/main-html/assets/vendors/fontawesome/webfonts/fa-brands-400.ttf	C:/Users/Orange/Desktop/rama/Rama1/bracketweb.com/delogis-html/main-html/assets/vendors/fontawesome/webfonts/fa-brands-400.ttf	(from https://bracketweb.com/delogis-html/main-html/assets/vendors/fontawesome/css/all.min.css)
01:31:07	92136/92136	---M--	200	added ('OK')	font/woff	date:Mon,%2029%20Jan%202024%2007:43:10%20GMT	https://bracketweb.com/delogis-html/main-html/assets/vendors/fontawesome/webfonts/fa-brands-400.woff	C:/Users/Orange/Desktop/rama/Rama1/bracketweb.com/delogis-html/main-html/assets/vendors/fontawesome/webfonts/fa-brands-400.woff	(from https://bracketweb.com/delogis-html/main-html/assets/vendors/fontawesome/css/all.min.css)
01:31:08	34350/34350	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	date:Mon,%2029%20Jan%202024%2007:43:10%20GMT	https://bracketweb.com/delogis-html/main-html/assets/vendors/fontawesome/webfonts/fa-regular-400.eot	C:/Users/Orange/Desktop/rama/Rama1/bracketweb.com/delogis-html/main-html/assets/vendors/fontawesome/webfonts/fa-regular-400.eot	(from https://bracketweb.com/delogis-html/main-html/assets/vendors/fontawesome/css/all.min.css)
01:31:08	34350/34350	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	date:Mon,%2029%20Jan%202024%2007:43:10%20GMT	https://bracketweb.com/delogis-html/main-html/assets/vendors/fontawesome/webfonts/fa-regular-400.eot?	C:/Users/Orange/Desktop/rama/Rama1/bracketweb.com/delogis-html/main-html/assets/vendors/fontawesome/webfonts/fa-regular-400d41d.eot	(from https://bracketweb.com/delogis-html/main-html/assets/vendors/fontawesome/css/all.min.css)
01:31:08	13548/13548	---M--	200	added ('OK')	font/woff2	date:Mon,%2029%20Jan%202024%2007:43:10%20GMT	https://bracketweb.com/delogis-html/main-html/assets/vendors/fontawesome/webfonts/fa-regular-400.woff2	C:/Users/Orange/Desktop/rama/Rama1/bracketweb.com/delogis-html/main-html/assets/vendors/fontawesome/webfonts/fa-regular-400.woff2	(from https://bracketweb.com/delogis-html/main-html/assets/vendors/fontawesome/css/all.min.css)
01:31:08	751262/751262	---M-Z	200	added ('OK')	image/svg+xml	date:Mon,%2029%20Jan%202024%2007:43:10%20GMT	https://bracketweb.com/delogis-html/main-html/assets/vendors/fontawesome/webfonts/fa-brands-400.svg	C:/Users/Orange/Desktop/rama/Rama1/bracketweb.com/delogis-html/main-html/assets/vendors/fontawesome/webfonts/fa-brands-400.svg	(from https://bracketweb.com/delogis-html/main-html/assets/vendors/fontawesome/css/all.min.css)
01:31:08	16772/16772	---M--	200	added ('OK')	font/woff	date:Mon,%2029%20Jan%202024%2007:43:10%20GMT	https://bracketweb.com/delogis-html/main-html/assets/vendors/fontawesome/webfonts/fa-regular-400.woff	C:/Users/Orange/Desktop/rama/Rama1/bracketweb.com/delogis-html/main-html/assets/vendors/fontawesome/webfonts/fa-regular-400.woff	(from https://bracketweb.com/delogis-html/main-html/assets/vendors/fontawesome/css/all.min.css)
01:31:09	34052/34052	---M-Z	200	added ('OK')	font/ttf	date:Mon,%2029%20Jan%202024%2007:43:10%20GMT	https://bracketweb.com/delogis-html/main-html/assets/vendors/fontawesome/webfonts/fa-regular-400.ttf	C:/Users/Orange/Desktop/rama/Rama1/bracketweb.com/delogis-html/main-html/assets/vendors/fontawesome/webfonts/fa-regular-400.ttf	(from https://bracketweb.com/delogis-html/main-html/assets/vendors/fontawesome/css/all.min.css)
01:31:09	145515/145515	---M-Z	200	added ('OK')	image/svg+xml	date:Mon,%2029%20Jan%202024%2007:43:10%20GMT	https://bracketweb.com/delogis-html/main-html/assets/vendors/fontawesome/webfonts/fa-regular-400.svg	C:/Users/Orange/Desktop/rama/Rama1/bracketweb.com/delogis-html/main-html/assets/vendors/fontawesome/webfonts/fa-regular-400.svg	(from https://bracketweb.com/delogis-html/main-html/assets/vendors/fontawesome/css/all.min.css)
01:31:09	204814/204814	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	date:Mon,%2029%20Jan%202024%2007:43:10%20GMT	https://bracketweb.com/delogis-html/main-html/assets/vendors/fontawesome/webfonts/fa-solid-900.eot	C:/Users/Orange/Desktop/rama/Rama1/bracketweb.com/delogis-html/main-html/assets/vendors/fontawesome/webfonts/fa-solid-900.eot	(from https://bracketweb.com/delogis-html/main-html/assets/vendors/fontawesome/css/all.min.css)
01:31:10	80300/80300	---M--	200	added ('OK')	font/woff2	date:Mon,%2029%20Jan%202024%2007:43:10%20GMT	https://bracketweb.com/delogis-html/main-html/assets/vendors/fontawesome/webfonts/fa-solid-900.woff2	C:/Users/Orange/Desktop/rama/Rama1/bracketweb.com/delogis-html/main-html/assets/vendors/fontawesome/webfonts/fa-solid-900.woff2	(from https://bracketweb.com/delogis-html/main-html/assets/vendors/fontawesome/css/all.min.css)
01:31:10	204814/204814	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	date:Mon,%2029%20Jan%202024%2007:43:10%20GMT	https://bracketweb.com/delogis-html/main-html/assets/vendors/fontawesome/webfonts/fa-solid-900.eot?	C:/Users/Orange/Desktop/rama/Rama1/bracketweb.com/delogis-html/main-html/assets/vendors/fontawesome/webfonts/fa-solid-900d41d.eot	(from https://bracketweb.com/delogis-html/main-html/assets/vendors/fontawesome/css/all.min.css)
01:31:10	204528/204528	---M-Z	200	added ('OK')	font/ttf	date:Mon,%2029%20Jan%202024%2007:43:10%20GMT	https://bracketweb.com/delogis-html/main-html/assets/vendors/fontawesome/webfonts/fa-solid-900.ttf	C:/Users/Orange/Desktop/rama/Rama1/bracketweb.com/delogis-html/main-html/assets/vendors/fontawesome/webfonts/fa-solid-900.ttf	(from https://bracketweb.com/delogis-html/main-html/assets/vendors/fontawesome/css/all.min.css)
01:31:10	104280/104280	---M--	200	added ('OK')	font/woff	date:Mon,%2029%20Jan%202024%2007:43:10%20GMT	https://bracketweb.com/delogis-html/main-html/assets/vendors/fontawesome/webfonts/fa-solid-900.woff	C:/Users/Orange/Desktop/rama/Rama1/bracketweb.com/delogis-html/main-html/assets/vendors/fontawesome/webfonts/fa-solid-900.woff	(from https://bracketweb.com/delogis-html/main-html/assets/vendors/fontawesome/css/all.min.css)
01:31:11	922603/922603	---M-Z	200	added ('OK')	image/svg+xml	date:Mon,%2029%20Jan%202024%2007:43:10%20GMT	https://bracketweb.com/delogis-html/main-html/assets/vendors/fontawesome/webfonts/fa-solid-900.svg	C:/Users/Orange/Desktop/rama/Rama1/bracketweb.com/delogis-html/main-html/assets/vendors/fontawesome/webfonts/fa-solid-900.svg	(from https://bracketweb.com/delogis-html/main-html/assets/vendors/fontawesome/css/all.min.css)
01:31:11	40320/40320	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	date:Mon,%2029%20Jan%202024%2007:43:10%20GMT	https://bracketweb.com/delogis-html/main-html/assets/vendors/delogis-icons/fonts/icomoon.eot?orkqwr	C:/Users/Orange/Desktop/rama/Rama1/bracketweb.com/delogis-html/main-html/assets/vendors/delogis-icons/fonts/icomoon78ed.eot	(from https://bracketweb.com/delogis-html/main-html/assets/vendors/delogis-icons/style.css)
01:31:11	40156/40156	---M-Z	200	added ('OK')	font/ttf	date:Mon,%2029%20Jan%202024%2007:43:10%20GMT	https://bracketweb.com/delogis-html/main-html/assets/vendors/delogis-icons/fonts/icomoon.ttf?orkqwr	C:/Users/Orange/Desktop/rama/Rama1/bracketweb.com/delogis-html/main-html/assets/vendors/delogis-icons/fonts/icomoon78ed.ttf	(from https://bracketweb.com/delogis-html/main-html/assets/vendors/delogis-icons/style.css)
01:31:11	40232/40232	---M--	200	added ('OK')	font/woff	date:Mon,%2029%20Jan%202024%2007:43:10%20GMT	https://bracketweb.com/delogis-html/main-html/assets/vendors/delogis-icons/fonts/icomoon.woff?orkqwr	C:/Users/Orange/Desktop/rama/Rama1/bracketweb.com/delogis-html/main-html/assets/vendors/delogis-icons/fonts/icomoon78ed.woff	(from https://bracketweb.com/delogis-html/main-html/assets/vendors/delogis-icons/style.css)
01:31:12	157793/157793	---M-Z	200	added ('OK')	image/svg+xml	date:Mon,%2029%20Jan%202024%2007:43:10%20GMT	https://bracketweb.com/delogis-html/main-html/assets/vendors/delogis-icons/fonts/icomoon.svg?orkqwr	C:/Users/Orange/Desktop/rama/Rama1/bracketweb.com/delogis-html/main-html/assets/vendors/delogis-icons/fonts/icomoon78ed.svg	(from https://bracketweb.com/delogis-html/main-html/assets/vendors/delogis-icons/style.css)
01:31:12	54748/54748	---M--	200	added ('OK')	font/woff2	date:Mon,%2029%20Jan%202024%2007:43:10%20GMT	https://bracketweb.com/delogis-html/main-html/assets/vendors/reey-font/reey-regular-webfont.woff2	C:/Users/Orange/Desktop/rama/Rama1/bracketweb.com/delogis-html/main-html/assets/vendors/reey-font/reey-regular-webfont.woff2	(from https://bracketweb.com/delogis-html/main-html/assets/vendors/reey-font/stylesheet.css)
01:31:12	64336/64336	---M--	200	added ('OK')	font/woff	date:Mon,%2029%20Jan%202024%2007:43:10%20GMT	https://bracketweb.com/delogis-html/main-html/assets/vendors/reey-font/reey-regular-webfont.woff	C:/Users/Orange/Desktop/rama/Rama1/bracketweb.com/delogis-html/main-html/assets/vendors/reey-font/reey-regular-webfont.woff	(from https://bracketweb.com/delogis-html/main-html/assets/vendors/reey-font/stylesheet.css)
01:31:12	21216/21216	---M--	200	added ('OK')	font/woff2	date:Mon,%2029%20Jan%202024%2007:43:10%20GMT	https://bracketweb.com/delogis-html/main-html/assets/vendors/alagambe-font/alagambe-webfont.woff2	C:/Users/Orange/Desktop/rama/Rama1/bracketweb.com/delogis-html/main-html/assets/vendors/alagambe-font/alagambe-webfont.woff2	(from https://bracketweb.com/delogis-html/main-html/assets/vendors/alagambe-font/stylesheet.css)
01:31:12	25148/25148	---M--	200	added ('OK')	font/woff	date:Mon,%2029%20Jan%202024%2007:43:10%20GMT	https://bracketweb.com/delogis-html/main-html/assets/vendors/alagambe-font/alagambe-webfont.woff	C:/Users/Orange/Desktop/rama/Rama1/bracketweb.com/delogis-html/main-html/assets/vendors/alagambe-font/alagambe-webfont.woff	(from https://bracketweb.com/delogis-html/main-html/assets/vendors/alagambe-font/stylesheet.css)
01:31:13	1251/1251	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2023%20Aug%202024%2022:31:12%20GMT	https://bracketweb.com/delogis-html/main-html/assets/vendors/owl-carousel/owl.video.play.png	C:/Users/Orange/Desktop/rama/Rama1/bracketweb.com/delogis-html/main-html/assets/vendors/owl-carousel/owl.video.play.png	(from https://bracketweb.com/delogis-html/main-html/assets/vendors/owl-carousel/owl.carousel.min.css)
01:31:13	1251/1251	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2023%20Aug%202024%2022:31:13%20GMT	https://bracketweb.com/delogis-html/main-html/assets/vendors/images/icon/bx_loader.gif	C:/Users/Orange/Desktop/rama/Rama1/bracketweb.com/delogis-html/main-html/assets/vendors/images/icon/bx_loader.gif	(from https://bracketweb.com/delogis-html/main-html/assets/vendors/bxslider/jquery.bxslider.css)
01:31:13	1251/1251	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2023%20Aug%202024%2022:31:13%20GMT	https://bracketweb.com/delogis-html/main-html/assets/vendors/img/bx-slider/controls.png	C:/Users/Orange/Desktop/rama/Rama1/bracketweb.com/delogis-html/main-html/assets/vendors/img/bx-slider/controls.png	(from https://bracketweb.com/delogis-html/main-html/assets/vendors/bxslider/jquery.bxslider.css)
01:31:13	1251/1251	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2023%20Aug%202024%2022:31:13%20GMT	https://bracketweb.com/delogis-html/main-html/assets/vendors/vegas/overlays/02.png	C:/Users/Orange/Desktop/rama/Rama1/bracketweb.com/delogis-html/main-html/assets/vendors/vegas/overlays/02.png	(from https://bracketweb.com/delogis-html/main-html/assets/vendors/vegas/vegas.min.css)
01:31:14	280/280	---M--	200	added ('OK')	image/png	date:Mon,%2029%20Jan%202024%2007:43:10%20GMT	https://bracketweb.com/delogis-html/main-html/assets/vendors/jquery-ui/images/ui-bg_highlight-soft_75_cccccc_1x100.png	C:/Users/Orange/Desktop/rama/Rama1/bracketweb.com/delogis-html/main-html/assets/vendors/jquery-ui/images/ui-bg_highlight-soft_75_cccccc_1x100.png	(from https://bracketweb.com/delogis-html/main-html/assets/vendors/jquery-ui/jquery-ui.css)
01:31:14	262/262	---M--	200	added ('OK')	image/png	date:Mon,%2029%20Jan%202024%2007:43:10%20GMT	https://bracketweb.com/delogis-html/main-html/assets/vendors/jquery-ui/images/ui-bg_glass_75_e6e6e6_1x400.png	C:/Users/Orange/Desktop/rama/Rama1/bracketweb.com/delogis-html/main-html/assets/vendors/jquery-ui/images/ui-bg_glass_75_e6e6e6_1x400.png	(from https://bracketweb.com/delogis-html/main-html/assets/vendors/jquery-ui/jquery-ui.css)
01:31:14	262/262	---M--	200	added ('OK')	image/png	date:Mon,%2029%20Jan%202024%2007:43:10%20GMT	https://bracketweb.com/delogis-html/main-html/assets/vendors/jquery-ui/images/ui-bg_glass_75_dadada_1x400.png	C:/Users/Orange/Desktop/rama/Rama1/bracketweb.com/delogis-html/main-html/assets/vendors/jquery-ui/images/ui-bg_glass_75_dadada_1x400.png	(from https://bracketweb.com/delogis-html/main-html/assets/vendors/jquery-ui/jquery-ui.css)
01:31:14	207/207	---M--	200	added ('OK')	image/png	date:Mon,%2029%20Jan%202024%2007:43:10%20GMT	https://bracketweb.com/delogis-html/main-html/assets/vendors/jquery-ui/images/ui-bg_glass_65_ffffff_1x400.png	C:/Users/Orange/Desktop/rama/Rama1/bracketweb.com/delogis-html/main-html/assets/vendors/jquery-ui/images/ui-bg_glass_65_ffffff_1x400.png	(from https://bracketweb.com/delogis-html/main-html/assets/vendors/jquery-ui/jquery-ui.css)
01:31:15	335/335	---M--	200	added ('OK')	image/png	date:Mon,%2029%20Jan%202024%2007:43:10%20GMT	https://bracketweb.com/delogis-html/main-html/assets/vendors/jquery-ui/images/ui-bg_glass_55_fbf9ee_1x400.png	C:/Users/Orange/Desktop/rama/Rama1/bracketweb.com/delogis-html/main-html/assets/vendors/jquery-ui/images/ui-bg_glass_55_fbf9ee_1x400.png	(from https://bracketweb.com/delogis-html/main-html/assets/vendors/jquery-ui/jquery-ui.css)
01:31:15	332/332	---M--	200	added ('OK')	image/png	date:Mon,%2029%20Jan%202024%2007:43:10%20GMT	https://bracketweb.com/delogis-html/main-html/assets/vendors/jquery-ui/images/ui-bg_glass_95_fef1ec_1x400.png	C:/Users/Orange/Desktop/rama/Rama1/bracketweb.com/delogis-html/main-html/assets/vendors/jquery-ui/images/ui-bg_glass_95_fef1ec_1x400.png	(from https://bracketweb.com/delogis-html/main-html/assets/vendors/jquery-ui/jquery-ui.css)
01:31:15	6922/6922	---M--	200	added ('OK')	image/png	date:Mon,%2029%20Jan%202024%2007:43:10%20GMT	https://bracketweb.com/delogis-html/main-html/assets/vendors/jquery-ui/images/ui-icons_222222_256x240.png	C:/Users/Orange/Desktop/rama/Rama1/bracketweb.com/delogis-html/main-html/assets/vendors/jquery-ui/images/ui-icons_222222_256x240.png	(from https://bracketweb.com/delogis-html/main-html/assets/vendors/jquery-ui/jquery-ui.css)
01:31:15	6999/6999	---M--	200	added ('OK')	image/png	date:Mon,%2029%20Jan%202024%2007:43:10%20GMT	https://bracketweb.com/delogis-html/main-html/assets/vendors/jquery-ui/images/ui-icons_888888_256x240.png	C:/Users/Orange/Desktop/rama/Rama1/bracketweb.com/delogis-html/main-html/assets/vendors/jquery-ui/images/ui-icons_888888_256x240.png	(from https://bracketweb.com/delogis-html/main-html/assets/vendors/jquery-ui/jquery-ui.css)
